Date, Open , High , Low , Close , Adj_Close , Volume 
19/05/2022, 235.67 , 244.67 , 231.37 , 236.47 , 236.47 ," 90,296,700.00 "
20/05/2022, 238.00 , 240.53 , 211.00 , 221.30 , 221.30 ," 144,973,200.00 "
23/05/2022, 218.34 , 226.65 , 212.69 , 224.97 , 224.97 ," 88,903,500.00 "
24/05/2022, 217.84 , 217.97 , 206.86 , 209.39 , 209.39 ," 89,092,500.00 "
25/05/2022, 207.95 , 223.11 , 207.67 , 219.60 , 219.60 ," 92,139,300.00 "
26/05/2022, 220.47 , 239.56 , 217.89 , 235.91 , 235.91 ," 106,003,200.00 "
27/05/2022, 241.08 , 253.27 , 240.18 , 253.21 , 253.21 ," 89,295,000.00 "
31/05/2022, 257.95 , 259.60 , 244.74 , 252.75 , 252.75 ," 101,914,500.00 "
01/06/2022, 251.72 , 257.33 , 243.64 , 246.79 , 246.79 ," 77,247,900.00 "
02/06/2022, 244.16 , 264.21 , 242.07 , 258.33 , 258.33 ," 93,473,100.00 "
03/06/2022, 243.23 , 247.80 , 233.42 , 234.52 , 234.52 ," 112,393,800.00 "
06/06/2022, 244.35 , 244.87 , 234.35 , 238.28 , 238.28 ," 84,204,600.00 "
07/06/2022, 234.00 , 240.00 , 230.09 , 238.89 , 238.89 ," 72,808,500.00 "
08/06/2022, 240.09 , 249.96 , 239.18 , 241.87 , 241.87 ," 76,210,500.00 "
09/06/2022, 249.34 , 255.55 , 239.33 , 239.71 , 239.71 ," 96,491,400.00 "
10/06/2022, 235.16 , 239.50 , 227.91 , 232.23 , 232.23 ," 97,536,600.00 "
13/06/2022, 223.17 , 226.63 , 214.68 , 215.74 , 215.74 ," 102,767,400.00 "
14/06/2022, 218.29 , 226.33 , 211.74 , 220.89 , 220.89 ," 97,988,700.00 "
15/06/2022, 220.92 , 235.66 , 218.15 , 233.00 , 233.00 ," 119,131,800.00 "
16/06/2022, 222.74 , 225.17 , 208.69 , 213.10 , 213.10 ," 107,390,700.00 "
17/06/2022, 213.43 , 220.97 , 213.20 , 216.76 , 216.76 ," 92,641,800.00 "
21/06/2022, 224.60 , 243.58 , 224.33 , 237.04 , 237.04 ," 122,793,000.00 "
22/06/2022, 234.50 , 246.83 , 233.83 , 236.09 , 236.09 ," 101,107,500.00 "
23/06/2022, 237.91 , 239.32 , 228.64 , 235.07 , 235.07 ," 104,202,600.00 "
24/06/2022, 237.47 , 246.07 , 236.09 , 245.71 , 245.71 ," 95,770,800.00 "
27/06/2022, 249.37 , 252.07 , 242.57 , 244.92 , 244.92 ," 89,178,300.00 "
28/06/2022, 244.48 , 249.97 , 232.34 , 232.66 , 232.66 ," 90,391,200.00 "
29/06/2022, 230.50 , 231.17 , 222.27 , 228.49 , 228.49 ," 82,897,200.00 "
30/06/2022, 224.51 , 229.46 , 218.86 , 224.47 , 224.47 ," 94,600,500.00 "
01/07/2022, 227.00 , 230.23 , 222.12 , 227.26 , 227.26 ," 74,460,300.00 "
05/07/2022, 223.00 , 233.15 , 216.17 , 233.07 , 233.07 ," 84,581,100.00 "
06/07/2022, 230.78 , 234.56 , 227.19 , 231.73 , 231.73 ," 71,853,600.00 "
07/07/2022, 233.92 , 245.36 , 232.21 , 244.54 , 244.54 ," 81,930,600.00 "
08/07/2022, 242.33 , 254.98 , 241.16 , 250.76 , 250.76 ," 101,854,200.00 "
11/07/2022, 252.10 , 253.06 , 233.63 , 234.34 , 234.34 ," 99,241,200.00 "
12/07/2022, 236.85 , 239.77 , 228.37 , 233.07 , 233.07 ," 87,930,900.00 "
13/07/2022, 225.50 , 242.06 , 225.03 , 237.04 , 237.04 ," 97,954,500.00 "
14/07/2022, 234.90 , 238.65 , 229.33 , 238.31 , 238.31 ," 78,557,400.00 "
15/07/2022, 240.00 , 243.62 , 236.89 , 240.07 , 240.07 ," 69,683,100.00 "
18/07/2022, 244.94 , 250.52 , 239.60 , 240.55 , 240.55 ," 82,537,500.00 "
19/07/2022, 245.00 , 247.14 , 236.98 , 245.53 , 245.53 ," 80,890,200.00 "
20/07/2022, 246.78 , 250.66 , 243.48 , 247.50 , 247.50 ," 88,864,200.00 "
21/07/2022, 255.11 , 273.27 , 254.87 , 271.71 , 271.71 ," 142,032,300.00 "
22/07/2022, 276.22 , 280.79 , 270.71 , 272.24 , 272.24 ," 103,472,700.00 "
25/07/2022, 272.22 , 274.15 , 267.40 , 268.43 , 268.43 ," 64,073,400.00 "
26/07/2022, 266.51 , 267.31 , 256.26 , 258.86 , 258.86 ," 66,820,800.00 "
27/07/2022, 263.81 , 275.93 , 261.79 , 274.82 , 274.82 ," 88,110,000.00 "
28/07/2022, 280.07 , 283.30 , 272.80 , 280.90 , 280.90 ," 84,723,000.00 "
29/07/2022, 280.70 , 298.32 , 279.10 , 297.15 , 297.15 ," 95,313,000.00 "
01/08/2022, 301.28 , 311.88 , 295.00 , 297.28 , 297.28 ," 117,042,900.00 "
02/08/2022, 294.00 , 307.83 , 292.67 , 300.59 , 300.59 ," 95,577,600.00 "
03/08/2022, 305.00 , 309.55 , 301.15 , 307.40 , 307.40 ," 80,091,000.00 "
04/08/2022, 311.00 , 313.61 , 305.00 , 308.63 , 308.63 ," 72,256,200.00 "
05/08/2022, 302.67 , 304.61 , 285.54 , 288.17 , 288.17 ," 113,172,900.00 "
08/08/2022, 295.00 , 305.20 , 289.09 , 290.42 , 290.42 ," 98,994,000.00 "
09/08/2022, 290.29 , 292.40 , 279.35 , 283.33 , 283.33 ," 86,244,600.00 "
10/08/2022, 297.07 , 297.51 , 283.37 , 294.36 , 294.36 ," 94,918,800.00 "
11/08/2022, 296.51 , 298.24 , 285.83 , 286.63 , 286.63 ," 70,155,000.00 "
12/08/2022, 289.42 , 300.16 , 285.03 , 300.03 , 300.03 ," 79,657,200.00 "
15/08/2022, 301.79 , 313.13 , 301.23 , 309.32 , 309.32 ," 89,359,200.00 "
16/08/2022, 311.67 , 314.67 , 302.88 , 306.56 , 306.56 ," 88,136,400.00 "
17/08/2022, 303.40 , 309.66 , 300.03 , 304.00 , 304.00 ," 68,766,000.00 "
18/08/2022, 306.00 , 306.50 , 301.85 , 302.87 , 302.87 ," 47,500,500.00 "
19/08/2022, 299.00 , 300.36 , 292.50 , 296.67 , 296.67 ," 61,395,300.00 "
22/08/2022, 291.91 , 292.40 , 286.30 , 289.91 , 289.91 ," 55,843,200.00 "
23/08/2022, 291.45 , 298.83 , 287.92 , 296.45 , 296.45 ," 63,984,900.00 "
24/08/2022, 297.56 , 303.65 , 296.50 , 297.10 , 297.10 ," 57,259,800.00 "
25/08/2022, 302.36 , 302.96 , 291.60 , 296.07 , 296.07 ," 53,230,000.00 "
26/08/2022, 297.43 , 302.00 , 287.47 , 288.09 , 288.09 ," 57,163,900.00 "
29/08/2022, 282.83 , 287.74 , 280.70 , 284.82 , 284.82 ," 41,864,700.00 "
30/08/2022, 287.87 , 288.48 , 272.65 , 277.70 , 277.70 ," 50,541,800.00 "
31/08/2022, 280.62 , 281.25 , 271.81 , 275.61 , 275.61 ," 52,107,300.00 "
01/09/2022, 272.58 , 277.58 , 266.15 , 277.16 , 277.16 ," 54,287,000.00 "
02/09/2022, 281.07 , 282.35 , 269.08 , 270.21 , 270.21 ," 50,890,100.00 "
06/09/2022, 272.68 , 275.99 , 265.74 , 274.42 , 274.42 ," 55,860,000.00 "
07/09/2022, 273.10 , 283.84 , 272.27 , 283.70 , 283.70 ," 50,028,900.00 "
08/09/2022, 281.30 , 289.50 , 279.76 , 289.26 , 289.26 ," 53,713,100.00 "
09/09/2022, 291.67 , 299.85 , 291.25 , 299.68 , 299.68 ," 54,338,100.00 "
12/09/2022, 300.72 , 305.49 , 300.40 , 304.42 , 304.42 ," 48,674,600.00 "
13/09/2022, 292.90 , 297.40 , 290.40 , 292.13 , 292.13 ," 68,229,600.00 "
14/09/2022, 292.24 , 306.00 , 291.64 , 302.61 , 302.61 ," 72,628,700.00 "
15/09/2022, 301.83 , 309.12 , 300.72 , 303.75 , 303.75 ," 64,795,500.00 "
16/09/2022, 299.61 , 303.71 , 295.60 , 303.35 , 303.35 ," 87,087,800.00 "
19/09/2022, 300.09 , 309.84 , 297.80 , 309.07 , 309.07 ," 60,231,200.00 "
20/09/2022, 306.91 , 313.33 , 305.58 , 308.73 , 308.73 ," 61,642,800.00 "
21/09/2022, 308.29 , 313.80 , 300.63 , 300.80 , 300.80 ," 62,555,700.00 "
22/09/2022, 299.86 , 301.29 , 285.82 , 288.59 , 288.59 ," 70,545,400.00 "
23/09/2022, 283.09 , 284.50 , 272.82 , 275.33 , 275.33 ," 63,748,400.00 "
26/09/2022, 271.83 , 284.09 , 270.31 , 276.01 , 276.01 ," 58,076,900.00 "
27/09/2022, 283.84 , 288.67 , 277.51 , 282.94 , 282.94 ," 61,925,200.00 "
28/09/2022, 283.08 , 289.00 , 277.57 , 287.81 , 287.81 ," 54,664,800.00 "
29/09/2022, 282.76 , 283.65 , 265.78 , 268.21 , 268.21 ," 77,620,600.00 "
30/09/2022, 266.15 , 275.57 , 262.47 , 265.25 , 265.25 ," 67,726,600.00 "
03/10/2022, 254.50 , 255.16 , 241.01 , 242.40 , 242.40 ," 98,363,500.00 "
04/10/2022, 250.52 , 257.50 , 242.01 , 249.44 , 249.44 ," 109,578,500.00 "
05/10/2022, 245.01 , 246.67 , 233.27 , 240.81 , 240.81 ," 86,982,700.00 "
06/10/2022, 239.44 , 244.58 , 235.35 , 238.13 , 238.13 ," 69,298,400.00 "
07/10/2022, 233.94 , 234.57 , 222.02 , 223.07 , 223.07 ," 83,916,800.00 "
10/10/2022, 223.93 , 226.99 , 218.36 , 222.96 , 222.96 ," 67,925,000.00 "
11/10/2022, 220.95 , 225.75 , 215.00 , 216.50 , 216.50 ," 77,013,200.00 "
12/10/2022, 215.33 , 219.30 , 211.51 , 217.24 , 217.24 ," 66,860,700.00 "
13/10/2022, 208.30 , 222.99 , 206.22 , 221.72 , 221.72 ," 91,483,000.00 "
14/10/2022, 224.01 , 226.26 , 204.16 , 204.99 , 204.99 ," 94,124,500.00 "
17/10/2022, 210.04 , 221.86 , 209.45 , 219.35 , 219.35 ," 79,428,800.00 "
18/10/2022, 229.50 , 229.82 , 217.25 , 220.19 , 220.19 ," 75,891,900.00 "
19/10/2022, 219.80 , 222.93 , 217.78 , 222.04 , 222.04 ," 66,571,500.00 "
20/10/2022, 208.28 , 215.55 , 202.00 , 207.28 , 207.28 ," 117,798,100.00 "
21/10/2022, 206.42 , 214.66 , 203.80 , 214.44 , 214.44 ," 75,713,800.00 "
24/10/2022, 205.82 , 213.50 , 198.59 , 211.25 , 211.25 ," 100,446,800.00 "
25/10/2022, 210.10 , 224.35 , 210.00 , 222.42 , 222.42 ," 96,507,900.00 "
26/10/2022, 219.40 , 230.60 , 218.20 , 224.64 , 224.64 ," 85,012,500.00 "
27/10/2022, 229.77 , 233.81 , 222.85 , 225.09 , 225.09 ," 61,638,800.00 "
28/10/2022, 225.40 , 228.86 , 216.35 , 228.52 , 228.52 ," 69,152,400.00 "
31/10/2022, 226.19 , 229.85 , 221.94 , 227.54 , 227.54 ," 61,554,300.00 "
01/11/2022, 234.05 , 237.40 , 227.28 , 227.82 , 227.82 ," 62,688,800.00 "
02/11/2022, 226.04 , 227.87 , 214.82 , 214.98 , 214.98 ," 63,070,300.00 "
03/11/2022, 211.36 , 221.20 , 210.14 , 215.31 , 215.31 ," 56,538,800.00 "
04/11/2022, 222.60 , 223.80 , 203.08 , 207.47 , 207.47 ," 98,622,200.00 "
07/11/2022, 208.65 , 208.90 , 196.66 , 197.08 , 197.08 ," 93,916,500.00 "
08/11/2022, 194.02 , 195.20 , 186.75 , 191.30 , 191.30 ," 128,803,400.00 "
09/11/2022, 190.78 , 195.89 , 177.12 , 177.59 , 177.59 ," 127,062,700.00 "
10/11/2022, 189.90 , 191.00 , 180.03 , 190.72 , 190.72 ," 132,703,000.00 "
11/11/2022, 186.00 , 196.52 , 182.59 , 195.97 , 195.97 ," 114,403,600.00 "
14/11/2022, 192.77 , 195.73 , 186.34 , 190.95 , 190.95 ," 92,226,600.00 "
15/11/2022, 195.88 , 200.82 , 192.06 , 194.42 , 194.42 ," 91,293,800.00 "
16/11/2022, 191.51 , 192.57 , 185.66 , 186.92 , 186.92 ," 66,567,600.00 "
17/11/2022, 183.96 , 186.16 , 180.90 , 183.17 , 183.17 ," 64,336,000.00 "
18/11/2022, 185.05 , 185.19 , 176.55 , 180.19 , 180.19 ," 76,048,900.00 "
21/11/2022, 175.85 , 176.77 , 167.54 , 167.87 , 167.87 ," 92,882,700.00 "
22/11/2022, 168.63 , 170.92 , 166.19 , 169.91 , 169.91 ," 78,452,300.00 "
23/11/2022, 173.57 , 183.62 , 172.50 , 183.20 , 183.20 ," 109,536,700.00 "
25/11/2022, 185.06 , 185.20 , 180.63 , 182.86 , 182.86 ," 50,672,700.00 "
28/11/2022, 179.96 , 188.50 , 179.00 , 182.92 , 182.92 ," 92,905,200.00 "
29/11/2022, 184.99 , 186.38 , 178.75 , 180.83 , 180.83 ," 83,357,100.00 "
30/11/2022, 182.43 , 194.76 , 180.63 , 194.70 , 194.70 ," 109,186,400.00 "
01/12/2022, 197.08 , 198.92 , 191.80 , 194.70 , 194.70 ," 80,046,200.00 "
02/12/2022, 191.78 , 196.25 , 191.11 , 194.86 , 194.86 ," 73,645,900.00 "
05/12/2022, 189.44 , 191.27 , 180.55 , 182.45 , 182.45 ," 93,122,700.00 "
06/12/2022, 181.22 , 183.65 , 175.33 , 179.82 , 179.82 ," 92,150,800.00 "
07/12/2022, 175.03 , 179.38 , 172.22 , 174.04 , 174.04 ," 84,213,300.00 "
08/12/2022, 172.20 , 175.20 , 169.06 , 173.44 , 173.44 ," 97,624,500.00 "
09/12/2022, 173.84 , 182.50 , 173.36 , 179.05 , 179.05 ," 104,872,300.00 "
12/12/2022, 176.10 , 177.37 , 167.52 , 167.82 , 167.82 ," 109,794,500.00 "
13/12/2022, 174.87 , 175.05 , 156.91 , 160.95 , 160.95 ," 175,862,700.00 "
14/12/2022, 159.25 , 161.62 , 155.31 , 156.80 , 156.80 ," 140,682,300.00 "
15/12/2022, 153.44 , 160.93 , 153.28 , 157.67 , 157.67 ," 122,334,500.00 "
16/12/2022, 159.64 , 160.99 , 150.04 , 150.23 , 150.23 ," 139,032,200.00 "
19/12/2022, 154.00 , 155.25 , 145.82 , 149.87 , 149.87 ," 139,390,600.00 "
20/12/2022, 146.05 , 148.47 , 137.66 , 137.80 , 137.80 ," 159,563,300.00 "
21/12/2022, 139.34 , 141.26 , 135.89 , 137.57 , 137.57 ," 145,417,400.00 "
22/12/2022, 136.00 , 136.63 , 122.26 , 125.35 , 125.35 ," 210,090,300.00 "
23/12/2022, 126.37 , 128.62 , 121.02 , 123.15 , 123.15 ," 166,989,700.00 "
27/12/2022, 117.50 , 119.67 , 108.76 , 109.10 , 109.10 ," 208,643,400.00 "
28/12/2022, 110.35 , 116.27 , 108.24 , 112.71 , 112.71 ," 221,070,500.00 "
29/12/2022, 120.39 , 123.57 , 117.50 , 121.82 , 121.82 ," 221,923,300.00 "
30/12/2022, 119.95 , 124.48 , 119.75 , 123.18 , 123.18 ," 157,304,500.00 "
03/01/2023, 118.47 , 118.80 , 104.64 , 108.10 , 108.10 ," 231,402,800.00 "
04/01/2023, 109.11 , 114.59 , 107.52 , 113.64 , 113.64 ," 180,389,000.00 "
05/01/2023, 110.51 , 111.75 , 107.16 , 110.34 , 110.34 ," 157,986,300.00 "
06/01/2023, 103.00 , 114.39 , 101.81 , 113.06 , 113.06 ," 220,575,900.00 "
